file,i,j,compressed,num_pages,input_bytes_plain,input_bytes_hybrid,output_bytes_plain,output_bytes_hybrid,num_values_plain,num_values_hybrid,time
/dev/shm/with_compression/parquet-10/lineitem.parquet,49,6,1,2,69,526409,0,8388608,0,1048576,792
/dev/shm/with_compression/parquet-10/lineitem.parquet,50,6,1,2,69,526409,0,8388608,0,1048576,794
/dev/shm/with_compression/parquet-10/lineitem.parquet,51,6,1,2,69,526409,0,8388608,0,1048576,795
/dev/shm/with_compression/parquet-10/lineitem.parquet,52,6,1,2,66,526409,0,8388608,0,1048576,797
/dev/shm/with_compression/parquet-10/lineitem.parquet,53,6,1,2,69,526409,0,8388608,0,1048576,800
/dev/shm/with_compression/parquet-10/lineitem.parquet,54,6,1,2,70,526409,0,8388608,0,1048576,796
/dev/shm/with_compression/parquet-10/lineitem.parquet,55,6,1,2,69,526409,0,8388608,0,1048576,798
/dev/shm/with_compression/parquet-10/lineitem.parquet,56,6,1,2,69,526409,0,8388608,0,1048576,800
/dev/shm/with_compression/parquet-10/lineitem.parquet,57,6,1,2,73,109061,0,1737760,0,217220,237
/dev/shm/with_compression/parquet-10/lineitem.parquet,0,7,1,2,57,526409,0,8388608,0,1048576,809
/dev/shm/with_compression/parquet-10/lineitem.parquet,1,7,1,2,58,526409,0,8388608,0,1048576,813
/dev/shm/with_compression/parquet-10/lineitem.parquet,2,7,1,2,56,526409,0,8388608,0,1048576,811
/dev/shm/with_compression/parquet-10/lineitem.parquet,3,7,1,2,54,526409,0,8388608,0,1048576,827
/dev/shm/with_compression/parquet-10/lineitem.parquet,4,7,1,2,54,526409,0,8388608,0,1048576,807
/dev/shm/with_compression/parquet-10/lineitem.parquet,5,7,1,2,54,526409,0,8388608,0,1048576,806
/dev/shm/with_compression/parquet-10/lineitem.parquet,6,7,1,2,56,526409,0,8388608,0,1048576,804
/dev/shm/with_compression/parquet-10/lineitem.parquet,7,7,1,2,60,526409,0,8388608,0,1048576,809
/dev/shm/with_compression/parquet-10/lineitem.parquet,8,7,1,2,57,526409,0,8388608,0,1048576,808
/dev/shm/with_compression/parquet-10/lineitem.parquet,9,7,1,2,54,526409,0,8388608,0,1048576,806
/dev/shm/with_compression/parquet-10/lineitem.parquet,10,7,1,2,55,526409,0,8388608,0,1048576,808
/dev/shm/with_compression/parquet-10/lineitem.parquet,11,7,1,2,56,526409,0,8388608,0,1048576,805
/dev/shm/with_compression/parquet-10/lineitem.parquet,12,7,1,2,55,526409,0,8388608,0,1048576,805
/dev/shm/with_compression/parquet-10/lineitem.parquet,13,7,1,2,57,526409,0,8388608,0,1048576,806
/dev/shm/with_compression/parquet-10/lineitem.parquet,14,7,1,2,63,526409,0,8388608,0,1048576,804
/dev/shm/with_compression/parquet-10/lineitem.parquet,15,7,1,2,60,526409,0,8388608,0,1048576,827
/dev/shm/with_compression/parquet-10/lineitem.parquet,16,7,1,2,59,526409,0,8388608,0,1048576,815
/dev/shm/with_compression/parquet-10/lineitem.parquet,17,7,1,2,54,526409,0,8388608,0,1048576,806
/dev/shm/with_compression/parquet-10/lineitem.parquet,18,7,1,2,57,526409,0,8388608,0,1048576,808
/dev/shm/with_compression/parquet-10/lineitem.parquet,19,7,1,2,57,526409,0,8388608,0,1048576,808
/dev/shm/with_compression/parquet-10/lineitem.parquet,20,7,1,2,57,526409,0,8388608,0,1048576,800
/dev/shm/with_compression/parquet-10/lineitem.parquet,21,7,1,2,57,526409,0,8388608,0,1048576,802
/dev/shm/with_compression/parquet-10/lineitem.parquet,22,7,1,2,56,526409,0,8388608,0,1048576,801
/dev/shm/with_compression/parquet-10/lineitem.parquet,23,7,1,2,57,526409,0,8388608,0,1048576,801
/dev/shm/with_compression/parquet-10/lineitem.parquet,24,7,1,2,59,526409,0,8388608,0,1048576,802
/dev/shm/with_compression/parquet-10/lineitem.parquet,25,7,1,2,57,526409,0,8388608,0,1048576,809
/dev/shm/with_compression/parquet-10/lineitem.parquet,26,7,1,2,57,526409,0,8388608,0,1048576,806
/dev/shm/with_compression/parquet-10/lineitem.parquet,27,7,1,2,56,526409,0,8388608,0,1048576,803
/dev/shm/with_compression/parquet-10/lineitem.parquet,28,7,1,2,55,526409,0,8388608,0,1048576,802
/dev/shm/with_compression/parquet-10/lineitem.parquet,29,7,1,2,56,526409,0,8388608,0,1048576,805
/dev/shm/with_compression/parquet-10/lineitem.parquet,30,7,1,2,57,526409,0,8388608,0,1048576,803
/dev/shm/with_compression/parquet-10/lineitem.parquet,31,7,1,2,57,526409,0,8388608,0,1048576,809
/dev/shm/with_compression/parquet-10/lineitem.parquet,32,7,1,2,57,526409,0,8388608,0,1048576,805
/dev/shm/with_compression/parquet-10/lineitem.parquet,33,7,1,2,60,526409,0,8388608,0,1048576,805
/dev/shm/with_compression/parquet-10/lineitem.parquet,34,7,1,2,57,526409,0,8388608,0,1048576,805
/dev/shm/with_compression/parquet-10/lineitem.parquet,35,7,1,2,60,526409,0,8388608,0,1048576,805
/dev/shm/with_compression/parquet-10/lineitem.parquet,36,7,1,2,57,526409,0,8388608,0,1048576,807
/dev/shm/with_compression/parquet-10/lineitem.parquet,37,7,1,2,55,526409,0,8388608,0,1048576,801
/dev/shm/with_compression/parquet-10/lineitem.parquet,38,7,1,2,57,526409,0,8388608,0,1048576,807
/dev/shm/with_compression/parquet-10/lineitem.parquet,39,7,1,2,58,526409,0,8388608,0,1048576,807
/dev/shm/with_compression/parquet-10/lineitem.parquet,40,7,1,2,57,526409,0,8388608,0,1048576,804
/dev/shm/with_compression/parquet-10/lineitem.parquet,41,7,1,2,60,526409,0,8388608,0,1048576,802
/dev/shm/with_compression/parquet-10/lineitem.parquet,42,7,1,2,57,526409,0,8388608,0,1048576,799
/dev/shm/with_compression/parquet-10/lineitem.parquet,43,7,1,2,57,526409,0,8388608,0,1048576,806
/dev/shm/with_compression/parquet-10/lineitem.parquet,44,7,1,2,57,526409,0,8388608,0,1048576,814
/dev/shm/with_compression/parquet-10/lineitem.parquet,45,7,1,2,58,526409,0,8388608,0,1048576,808
/dev/shm/with_compression/parquet-10/lineitem.parquet,46,7,1,2,57,526408,0,8388608,0,1048576,805
/dev/shm/with_compression/parquet-10/lineitem.parquet,47,7,1,2,57,526409,0,8388608,0,1048576,802
/dev/shm/with_compression/parquet-10/lineitem.parquet,48,7,1,2,57,526409,0,8388608,0,1048576,812
/dev/shm/with_compression/parquet-10/lineitem.parquet,49,7,1,2,57,526409,0,8388608,0,1048576,804
/dev/shm/with_compression/parquet-10/lineitem.parquet,50,7,1,2,54,526409,0,8388608,0,1048576,809
/dev/shm/with_compression/parquet-10/lineitem.parquet,51,7,1,2,56,526409,0,8388608,0,1048576,810
/dev/shm/with_compression/parquet-10/lineitem.parquet,52,7,1,2,57,526407,0,8388608,0,1048576,808
/dev/shm/with_compression/parquet-10/lineitem.parquet,53,7,1,2,57,526409,0,8388608,0,1048576,805
/dev/shm/with_compression/parquet-10/lineitem.parquet,54,7,1,2,55,526409,0,8388608,0,1048576,805
/dev/shm/with_compression/parquet-10/lineitem.parquet,55,7,1,2,61,526409,0,8388608,0,1048576,812
/dev/shm/with_compression/parquet-10/lineitem.parquet,56,7,1,2,58,526409,0,8388608,0,1048576,797
/dev/shm/with_compression/parquet-10/lineitem.parquet,57,7,1,2,58,109061,0,1737760,0,217220,237
/dev/shm/with_compression/parquet-10/lineitem.parquet,0,8,1,3,10109,1575044,0,4194304,0,1048576,894
/dev/shm/with_compression/parquet-10/lineitem.parquet,1,8,1,3,10112,1575044,0,4194304,0,1048576,891
/dev/shm/with_compression/parquet-10/lineitem.parquet,2,8,1,3,10109,1575044,0,4194304,0,1048576,895
/dev/shm/with_compression/parquet-10/lineitem.parquet,3,8,1,3,10109,1575044,0,4194304,0,1048576,903
/dev/shm/with_compression/parquet-10/lineitem.parquet,4,8,1,3,10110,1575044,0,4194304,0,1048576,893
/dev/shm/with_compression/parquet-10/lineitem.parquet,5,8,1,3,10109,1575044,0,4194304,0,1048576,895
/dev/shm/with_compression/parquet-10/lineitem.parquet,6,8,1,3,10109,1575044,0,4194304,0,1048576,893
/dev/shm/with_compression/parquet-10/lineitem.parquet,7,8,1,3,10109,1575044,0,4194304,0,1048576,890
/dev/shm/with_compression/parquet-10/lineitem.parquet,8,8,1,3,10109,1575044,0,4194304,0,1048576,887
/dev/shm/with_compression/parquet-10/lineitem.parquet,9,8,1,3,10109,1575044,0,4194304,0,1048576,895
/dev/shm/with_compression/parquet-10/lineitem.parquet,10,8,1,3,10110,1575044,0,4194304,0,1048576,888
/dev/shm/with_compression/parquet-10/lineitem.parquet,11,8,1,3,10109,1575044,0,4194304,0,1048576,888
/dev/shm/with_compression/parquet-10/lineitem.parquet,12,8,1,3,10109,1575044,0,4194304,0,1048576,885
/dev/shm/with_compression/parquet-10/lineitem.parquet,13,8,1,3,10109,1575044,0,4194304,0,1048576,890
/dev/shm/with_compression/parquet-10/lineitem.parquet,14,8,1,3,10109,1575044,0,4194304,0,1048576,894
/dev/shm/with_compression/parquet-10/lineitem.parquet,15,8,1,3,10105,1575044,0,4194304,0,1048576,894
/dev/shm/with_compression/parquet-10/lineitem.parquet,16,8,1,3,10111,1575044,0,4194304,0,1048576,892
/dev/shm/with_compression/parquet-10/lineitem.parquet,17,8,1,3,10109,1575044,0,4194304,0,1048576,885
/dev/shm/with_compression/parquet-10/lineitem.parquet,18,8,1,3,10108,1575044,0,4194304,0,1048576,883
/dev/shm/with_compression/parquet-10/lineitem.parquet,19,8,1,3,10109,1575044,0,4194304,0,1048576,884
/dev/shm/with_compression/parquet-10/lineitem.parquet,20,8,1,3,10109,1575044,0,4194304,0,1048576,882
/dev/shm/with_compression/parquet-10/lineitem.parquet,21,8,1,3,10109,1575044,0,4194304,0,1048576,884
/dev/shm/with_compression/parquet-10/lineitem.parquet,22,8,1,3,10111,1575044,0,4194304,0,1048576,882
/dev/shm/with_compression/parquet-10/lineitem.parquet,23,8,1,3,10109,1575044,0,4194304,0,1048576,886
/dev/shm/with_compression/parquet-10/lineitem.parquet,24,8,1,3,10109,1575044,0,4194304,0,1048576,882
/dev/shm/with_compression/parquet-10/lineitem.parquet,25,8,1,3,10109,1575044,0,4194304,0,1048576,882
/dev/shm/with_compression/parquet-10/lineitem.parquet,26,8,1,3,10109,1575044,0,4194304,0,1048576,884
/dev/shm/with_compression/parquet-10/lineitem.parquet,27,8,1,3,10109,1575044,0,4194304,0,1048576,907
/dev/shm/with_compression/parquet-10/lineitem.parquet,28,8,1,3,10105,1575044,0,4194304,0,1048576,892
/dev/shm/with_compression/parquet-10/lineitem.parquet,29,8,1,3,10109,1575044,0,4194304,0,1048576,895
/dev/shm/with_compression/parquet-10/lineitem.parquet,30,8,1,3,10109,1575044,0,4194304,0,1048576,888
/dev/shm/with_compression/parquet-10/lineitem.parquet,31,8,1,3,10109,1575044,0,4194304,0,1048576,890
/dev/shm/with_compression/parquet-10/lineitem.parquet,32,8,1,3,10110,1575044,0,4194304,0,1048576,893
/dev/shm/with_compression/parquet-10/lineitem.parquet,33,8,1,3,10109,1575044,0,4194304,0,1048576,889
/dev/shm/with_compression/parquet-10/lineitem.parquet,34,8,1,3,10109,1575044,0,4194304,0,1048576,892
/dev/shm/with_compression/parquet-10/lineitem.parquet,35,8,1,3,10114,1575044,0,4194304,0,1048576,888
/dev/shm/with_compression/parquet-10/lineitem.parquet,36,8,1,3,10110,1575044,0,4194304,0,1048576,890
/dev/shm/with_compression/parquet-10/lineitem.parquet,37,8,1,3,10109,1575044,0,4194304,0,1048576,890
/dev/shm/with_compression/parquet-10/lineitem.parquet,38,8,1,3,10109,1575044,0,4194304,0,1048576,890
/dev/shm/with_compression/parquet-10/lineitem.parquet,39,8,1,3,10105,1575044,0,4194304,0,1048576,886
/dev/shm/with_compression/parquet-10/lineitem.parquet,40,8,1,3,10110,1575044,0,4194304,0,1048576,887
/dev/shm/with_compression/parquet-10/lineitem.parquet,41,8,1,3,10109,1575044,0,4194304,0,1048576,889
/dev/shm/with_compression/parquet-10/lineitem.parquet,42,8,1,3,10109,1575044,0,4194304,0,1048576,887
/dev/shm/with_compression/parquet-10/lineitem.parquet,43,8,1,3,10109,1575044,0,4194304,0,1048576,894
/dev/shm/with_compression/parquet-10/lineitem.parquet,44,8,1,3,10109,1575044,0,4194304,0,1048576,892
/dev/shm/with_compression/parquet-10/lineitem.parquet,45,8,1,3,10109,1575044,0,4194304,0,1048576,891
/dev/shm/with_compression/parquet-10/lineitem.parquet,46,8,1,3,10106,1575044,0,4194304,0,1048576,890
/dev/shm/with_compression/parquet-10/lineitem.parquet,47,8,1,3,10109,1575044,0,4194304,0,1048576,887
/dev/shm/with_compression/parquet-10/lineitem.parquet,48,8,1,3,10105,1575044,0,4194304,0,1048576,887
/dev/shm/with_compression/parquet-10/lineitem.parquet,49,8,1,3,10109,1575044,0,4194304,0,1048576,887
/dev/shm/with_compression/parquet-10/lineitem.parquet,50,8,1,3,10109,1575044,0,4194304,0,1048576,890
/dev/shm/with_compression/parquet-10/lineitem.parquet,51,8,1,3,10110,1575044,0,4194304,0,1048576,893
/dev/shm/with_compression/parquet-10/lineitem.parquet,52,8,1,3,10109,1575044,0,4194304,0,1048576,886
/dev/shm/with_compression/parquet-10/lineitem.parquet,53,8,1,3,10109,1575044,0,4194304,0,1048576,886
/dev/shm/with_compression/parquet-10/lineitem.parquet,54,8,1,3,10109,1575044,0,4194304,0,1048576,887
/dev/shm/with_compression/parquet-10/lineitem.parquet,55,8,1,3,10111,1575044,0,4194304,0,1048576,890
/dev/shm/with_compression/parquet-10/lineitem.parquet,56,8,1,3,10109,1575044,0,4194304,0,1048576,887
/dev/shm/with_compression/parquet-10/lineitem.parquet,57,8,1,2,10101,326294,0,868880,0,217220,248
/dev/shm/with_compression/parquet-10/lineitem.parquet,0,9,1,3,9875,1575044,0,4194304,0,1048576,886
/dev/shm/with_compression/parquet-10/lineitem.parquet,1,9,1,3,9869,1575044,0,4194304,0,1048576,882
/dev/shm/with_compression/parquet-10/lineitem.parquet,2,9,1,3,9869,1575044,0,4194304,0,1048576,884
/dev/shm/with_compression/parquet-10/lineitem.parquet,3,9,1,3,9869,1575044,0,4194304,0,1048576,883
/dev/shm/with_compression/parquet-10/lineitem.parquet,4,9,1,3,9869,1575044,0,4194304,0,1048576,887
/dev/shm/with_compression/parquet-10/lineitem.parquet,5,9,1,3,9873,1575044,0,4194304,0,1048576,893
/dev/shm/with_compression/parquet-10/lineitem.parquet,6,9,1,3,9869,1575044,0,4194304,0,1048576,889
/dev/shm/with_compression/parquet-10/lineitem.parquet,7,9,1,3,9869,1575044,0,4194304,0,1048576,894
/dev/shm/with_compression/parquet-10/lineitem.parquet,8,9,1,3,9869,1575044,0,4194304,0,1048576,885
/dev/shm/with_compression/parquet-10/lineitem.parquet,9,9,1,3,9869,1575044,0,4194304,0,1048576,884
/dev/shm/with_compression/parquet-10/lineitem.parquet,10,9,1,3,9869,1575044,0,4194304,0,1048576,884
/dev/shm/with_compression/parquet-10/lineitem.parquet,11,9,1,3,9869,1575044,0,4194304,0,1048576,885
/dev/shm/with_compression/parquet-10/lineitem.parquet,12,9,1,3,9870,1575044,0,4194304,0,1048576,884
/dev/shm/with_compression/parquet-10/lineitem.parquet,13,9,1,3,9869,1575044,0,4194304,0,1048576,887
/dev/shm/with_compression/parquet-10/lineitem.parquet,14,9,1,3,9869,1575044,0,4194304,0,1048576,886
/dev/shm/with_compression/parquet-10/lineitem.parquet,15,9,1,3,9869,1575044,0,4194304,0,1048576,885
/dev/shm/with_compression/parquet-10/lineitem.parquet,16,9,1,3,9869,1575044,0,4194304,0,1048576,886
/dev/shm/with_compression/parquet-10/lineitem.parquet,17,9,1,3,9868,1575044,0,4194304,0,1048576,885
/dev/shm/with_compression/parquet-10/lineitem.parquet,18,9,1,3,9871,1575044,0,4194304,0,1048576,886
/dev/shm/with_compression/parquet-10/lineitem.parquet,19,9,1,3,9871,1575044,0,4194304,0,1048576,886
/dev/shm/with_compression/parquet-10/lineitem.parquet,20,9,1,3,9871,1575044,0,4194304,0,1048576,885
/dev/shm/with_compression/parquet-10/lineitem.parquet,21,9,1,3,9869,1575044,0,4194304,0,1048576,886
/dev/shm/with_compression/parquet-10/lineitem.parquet,22,9,1,3,9869,1575044,0,4194304,0,1048576,888
/dev/shm/with_compression/parquet-10/lineitem.parquet,23,9,1,3,9869,1575044,0,4194304,0,1048576,889
/dev/shm/with_compression/parquet-10/lineitem.parquet,24,9,1,3,9869,1575044,0,4194304,0,1048576,908
/dev/shm/with_compression/parquet-10/lineitem.parquet,25,9,1,3,9870,1575044,0,4194304,0,1048576,901
/dev/shm/with_compression/parquet-10/lineitem.parquet,26,9,1,3,9869,1575044,0,4194304,0,1048576,898
/dev/shm/with_compression/parquet-10/lineitem.parquet,27,9,1,3,9869,1575044,0,4194304,0,1048576,903
/dev/shm/with_compression/parquet-10/lineitem.parquet,28,9,1,3,9869,1575044,0,4194304,0,1048576,902
/dev/shm/with_compression/parquet-10/lineitem.parquet,29,9,1,3,9869,1575044,0,4194304,0,1048576,902
/dev/shm/with_compression/parquet-10/lineitem.parquet,30,9,1,3,9870,1575044,0,4194304,0,1048576,901
/dev/shm/with_compression/parquet-10/lineitem.parquet,31,9,1,3,9869,1575044,0,4194304,0,1048576,898
/dev/shm/with_compression/parquet-10/lineitem.parquet,32,9,1,3,9870,1575044,0,4194304,0,1048576,897
/dev/shm/with_compression/parquet-10/lineitem.parquet,33,9,1,3,9869,1575046,0,4194304,0,1048576,897
/dev/shm/with_compression/parquet-10/lineitem.parquet,34,9,1,3,9869,1575044,0,4194304,0,1048576,901
/dev/shm/with_compression/parquet-10/lineitem.parquet,35,9,1,3,9869,1575044,0,4194304,0,1048576,900
/dev/shm/with_compression/parquet-10/lineitem.parquet,36,9,1,3,9871,1575044,0,4194304,0,1048576,896
/dev/shm/with_compression/parquet-10/lineitem.parquet,37,9,1,3,9869,1575044,0,4194304,0,1048576,891
/dev/shm/with_compression/parquet-10/lineitem.parquet,38,9,1,3,9870,1575044,0,4194304,0,1048576,895
/dev/shm/with_compression/parquet-10/lineitem.parquet,39,9,1,3,9869,1575044,0,4194304,0,1048576,889
/dev/shm/with_compression/parquet-10/lineitem.parquet,40,9,1,3,9869,1575044,0,4194304,0,1048576,890
/dev/shm/with_compression/parquet-10/lineitem.parquet,41,9,1,3,9869,1575044,0,4194304,0,1048576,894
/dev/shm/with_compression/parquet-10/lineitem.parquet,42,9,1,3,9869,1575044,0,4194304,0,1048576,891
/dev/shm/with_compression/parquet-10/lineitem.parquet,43,9,1,3,9869,1575044,0,4194304,0,1048576,889
/dev/shm/with_compression/parquet-10/lineitem.parquet,44,9,1,3,9869,1575044,0,4194304,0,1048576,887
/dev/shm/with_compression/parquet-10/lineitem.parquet,45,9,1,3,9869,1575044,0,4194304,0,1048576,884
/dev/shm/with_compression/parquet-10/lineitem.parquet,46,9,1,3,9869,1575044,0,4194304,0,1048576,892
/dev/shm/with_compression/parquet-10/lineitem.parquet,47,9,1,3,9869,1575044,0,4194304,0,1048576,884
/dev/shm/with_compression/parquet-10/lineitem.parquet,48,9,1,3,9869,1575046,0,4194304,0,1048576,886
/dev/shm/with_compression/parquet-10/lineitem.parquet,49,9,1,3,9869,1575044,0,4194304,0,1048576,886
/dev/shm/with_compression/parquet-10/lineitem.parquet,50,9,1,3,9869,1575044,0,4194304,0,1048576,883
/dev/shm/with_compression/parquet-10/lineitem.parquet,51,9,1,3,9871,1575044,0,4194304,0,1048576,887
/dev/shm/with_compression/parquet-10/lineitem.parquet,52,9,1,3,9869,1575044,0,4194304,0,1048576,891
/dev/shm/with_compression/parquet-10/lineitem.parquet,53,9,1,3,9869,1575044,0,4194304,0,1048576,889
/dev/shm/with_compression/parquet-10/lineitem.parquet,54,9,1,3,9869,1575044,0,4194304,0,1048576,886
/dev/shm/with_compression/parquet-10/lineitem.parquet,55,9,1,3,9869,1575044,0,4194304,0,1048576,893
/dev/shm/with_compression/parquet-10/lineitem.parquet,56,9,1,3,9871,1575044,0,4194304,0,1048576,887
/dev/shm/with_compression/parquet-10/lineitem.parquet,57,9,1,2,9867,326294,0,868880,0,217220,249
/dev/shm/with_compression/parquet-10/lineitem.parquet,0,10,1,3,10201,1575044,0,4194304,0,1048576,888
/dev/shm/with_compression/parquet-10/lineitem.parquet,1,10,1,3,10209,1575044,0,4194304,0,1048576,892
/dev/shm/with_compression/parquet-10/lineitem.parquet,2,10,1,3,10205,1575044,0,4194304,0,1048576,892
/dev/shm/with_compression/parquet-10/lineitem.parquet,3,10,1,3,10205,1575044,0,4194304,0,1048576,890
/dev/shm/with_compression/parquet-10/lineitem.parquet,4,10,1,3,10197,1575044,0,4194304,0,1048576,891
/dev/shm/with_compression/parquet-10/lineitem.parquet,5,10,1,3,10211,1575044,0,4194304,0,1048576,885
/dev/shm/with_compression/parquet-10/lineitem.parquet,6,10,1,3,10197,1575044,0,4194304,0,1048576,888
/dev/shm/with_compression/parquet-10/lineitem.parquet,7,10,1,3,10201,1575044,0,4194304,0,1048576,889
/dev/shm/with_compression/parquet-10/lineitem.parquet,8,10,1,3,10205,1575044,0,4194304,0,1048576,887
/dev/shm/with_compression/parquet-10/lineitem.parquet,9,10,1,3,10201,1575044,0,4194304,0,1048576,896
/dev/shm/with_compression/parquet-10/lineitem.parquet,10,10,1,3,10201,1575044,0,4194304,0,1048576,888
/dev/shm/with_compression/parquet-10/lineitem.parquet,11,10,1,3,10201,1575044,0,4194304,0,1048576,896
/dev/shm/with_compression/parquet-10/lineitem.parquet,12,10,1,3,10199,1575044,0,4194304,0,1048576,892
/dev/shm/with_compression/parquet-10/lineitem.parquet,13,10,1,3,10197,1575044,0,4194304,0,1048576,886
/dev/shm/with_compression/parquet-10/lineitem.parquet,14,10,1,3,10205,1575044,0,4194304,0,1048576,894
